exact_score_accuracy,goal_mae,goal_difference_mae,outcome_accuracy,brier_score,log_loss,match_id,model
0,1.5,3,1,0.14000000000000004,0.35667494393873245,M33,openai/gpt-oss-120b
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M34,openai/gpt-oss-120b
0,0.5,1,0,1.0584,1.5141277326297755,M35,openai/gpt-oss-120b
0,1.0,2,1,0.0998,0.2876820724517809,M36,openai/gpt-oss-120b
0,1.0,2,1,0.15679999999999997,0.3856624808119846,M37,openai/gpt-oss-120b
0,1.5,1,0,0.945,1.3862943611198906,M38,openai/gpt-oss-120b
0,1.5,1,0,0.945,1.3862943611198906,M39,openai/gpt-oss-120b
0,1.0,0,1,0.07579999999999999,0.2484613592984996,M40,openai/gpt-oss-120b
1,0.0,0,1,0.15439999999999998,0.3856624808119846,M41,openai/gpt-oss-120b
0,0.5,1,1,0.0296,0.15082288973458366,M42,openai/gpt-oss-120b
0,1.0,0,1,0.49460000000000004,0.8209805520698302,M43,openai/gpt-oss-120b
0,0.5,1,1,0.0938,0.2876820724517809,M44,openai/gpt-oss-120b
0,1.5,3,1,0.18319999999999997,0.4155154439616658,M45,openai/gpt-oss-120b
0,1.5,1,0,1.2997999999999998,1.7719568419318752,M46,openai/gpt-oss-120b
0,0.5,1,1,0.185,0.4307829160924542,M47,openai/gpt-oss-120b
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M48,openai/gpt-oss-120b
1,0.0,0,1,0.3338,0.6348782724359695,M49,openai/gpt-oss-120b
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M50,openai/gpt-oss-120b
0,2.0,0,1,0.07579999999999999,0.2484613592984996,M51,openai/gpt-oss-120b
0,0.5,1,1,0.15439999999999998,0.3856624808119846,M52,openai/gpt-oss-120b
0,1.5,3,0,1.0850000000000002,1.6094379124341003,M53,openai/gpt-oss-120b
0,1.0,2,1,0.2664,0.5447271754416722,M54,openai/gpt-oss-120b
1,0.0,0,1,0.08179999999999998,0.2613647641344075,M55,openai/gpt-oss-120b
0,1.5,3,0,1.2968,2.120263536200091,M56,openai/gpt-oss-120b
0,1.0,0,1,0.095,0.2876820724517809,M57,openai/gpt-oss-120b
0,1.0,2,0,0.945,1.3862943611198906,M58,openai/gpt-oss-120b
0,1.0,2,0,0.855,1.3862943611198906,M59,openai/gpt-oss-120b
0,1.0,2,0,1.145,1.8971199848858813,M60,openai/gpt-oss-120b
0,1.5,1,1,0.14000000000000004,0.35667494393873245,M61,openai/gpt-oss-120b
0,1.5,3,1,0.16079999999999997,0.3856624808119846,M62,openai/gpt-oss-120b
0,1.5,1,0,0.7549999999999999,1.2039728043259361,M63,openai/gpt-oss-120b
0,0.5,1,1,0.0998,0.2876820724517809,M64,openai/gpt-oss-120b
0,1.5,1,1,0.0224,0.12783337150988489,M65,openai/gpt-oss-120b
1,0.0,0,1,0.7135999999999999,1.1394342831883648,M66,openai/gpt-oss-120b
1,0.0,0,1,0.14000000000000004,0.35667494393873245,M67,openai/gpt-oss-120b
0,0.5,1,1,0.135,0.35667494393873245,M68,openai/gpt-oss-120b
0,1.5,1,0,0.6877999999999999,1.1086626245216111,M69,openai/gpt-oss-120b
0,1.5,1,1,0.45500000000000007,0.7985076962177716,M70,openai/gpt-oss-120b
0,1.5,1,0,0.755,1.2039728043259361,M71,openai/gpt-oss-120b
0,1.0,0,1,0.009799999999999993,0.08338160893905101,M72,openai/gpt-oss-120b
0,1.0,0,1,0.18000000000000002,0.35667494393873245,M73,openai/gpt-oss-120b
1,0.0,0,1,0.2888,0.4780358009429998,M74,openai/gpt-oss-120b
0,1.0,2,0,1.2168,1.5141277326297755,M75,openai/gpt-oss-120b
0,0.5,1,1,0.40499999999999997,0.5978370007556204,M76,openai/gpt-oss-120b
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M77,openai/gpt-oss-120b
0,0.5,1,1,0.039200000000000006,0.15082288973458366,M78,openai/gpt-oss-120b
0,0.5,1,1,0.0968,0.2484613592984996,M79,openai/gpt-oss-120b
0,0.5,1,1,0.0288,0.12783337150988489,M80,openai/gpt-oss-120b
0,1.0,0,1,0.20479999999999998,0.3856624808119846,M81,openai/gpt-oss-120b
0,0.5,1,1,0.20479999999999998,0.3856624808119846,M82,openai/gpt-oss-120b
0,1.0,2,1,0.05120000000000001,0.1743533871447778,M83,openai/gpt-oss-120b
1,0.0,0,1,0.2888,0.4780358009429998,M84,openai/gpt-oss-120b
0,0.5,1,1,0.23120000000000002,0.4155154439616658,M85,openai/gpt-oss-120b
0,0.5,1,1,0.4608,0.6539264674066639,M86,openai/gpt-oss-120b
0,1.0,2,1,0.0050000000000000044,0.05129329438755058,M87,openai/gpt-oss-120b
0,1.0,0,1,0.045000000000000005,0.16251892949777494,M88,openai/gpt-oss-120b
0,1.0,2,1,0.18000000000000002,0.35667494393873245,M89,openai/gpt-oss-120b
0,0.5,1,1,0.0288,0.12783337150988489,M90,openai/gpt-oss-120b
0,1.0,2,0,1.2168,1.5141277326297755,M91,openai/gpt-oss-120b
0,1.0,0,1,0.4608,0.6539264674066639,M92,openai/gpt-oss-120b
0,1.0,0,1,0.18000000000000002,0.35667494393873245,M93,openai/gpt-oss-120b
0,1.0,2,1,0.40499999999999997,0.5978370007556204,M94,openai/gpt-oss-120b
0,1.5,1,1,0.039200000000000006,0.15082288973458366,M95,openai/gpt-oss-120b
0,1.5,1,0,0.40499999999999997,0.5978370007556204,M96,openai/gpt-oss-120b
0,1.0,2,0,0.6272000000000001,0.8209805520698302,M97,openai/gpt-oss-120b
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M98,openai/gpt-oss-120b
1,0.0,0,1,0.0968,0.2484613592984996,M99,openai/gpt-oss-120b
1,0.0,0,1,0.18499999999999997,0.4307829160924542,M01,openai/gpt-oss-20b
1,0.0,0,1,0.6818,1.1086626245216111,M02,openai/gpt-oss-20b
0,0.5,1,0,0.905,1.3862943611198906,M03,openai/gpt-oss-20b
0,1.0,2,1,0.26480000000000004,0.5447271754416722,M04,openai/gpt-oss-20b
0,0.5,1,0,1.1400000000000001,1.6094379124341003,M05,openai/gpt-oss-20b
0,0.5,1,0,0.845,1.3862943611198906,M06,openai/gpt-oss-20b
0,1.0,0,1,0.185,0.4307829160924542,M07,openai/gpt-oss-20b
0,1.5,3,0,0.8927999999999999,1.2729656758128873,M08,openai/gpt-oss-20b
0,2.5,5,1,0.095,0.2876820724517809,M09,openai/gpt-oss-20b
0,0.5,1,0,1.0850000000000002,1.6094379124341003,M10,openai/gpt-oss-20b
0,0.5,1,1,0.0968,0.2484613592984996,M100,openai/gpt-oss-20b
0,0.5,1,1,0.4608,0.6539264674066639,M101,openai/gpt-oss-20b
0,1.0,0,1,0.32000000000000006,0.5108256237659907,M102,openai/gpt-oss-20b
0,3.5,3,0,0.6728000000000001,0.8675005677047231,M103,openai/gpt-oss-20b
0,1.0,2,0,0.6050000000000001,0.7985076962177716,M104,openai/gpt-oss-20b
0,1.0,0,1,0.7349999999999999,1.2039728043259361,M11,openai/gpt-oss-20b
0,1.5,3,1,0.45500000000000007,0.7985076962177716,M12,openai/gpt-oss-20b
0,1.5,3,0,1.535,2.3025850929940455,M13,openai/gpt-oss-20b
0,1.0,2,0,1.1400000000000001,1.6094379124341003,M14,openai/gpt-oss-20b
0,0.5,1,0,1.04,1.6094379124341003,M15,openai/gpt-oss-20b
0,1.0,2,0,1.295,1.8971199848858813,M16,openai/gpt-oss-20b
0,0.5,1,1,0.31499999999999995,0.5978370007556204,M17,openai/gpt-oss-20b
0,1.5,1,1,0.06079999999999998,0.2231435513142097,M18,openai/gpt-oss-20b
0,0.5,1,1,0.16079999999999997,0.3856624808119846,M19,openai/gpt-oss-20b
0,1.0,0,1,0.14000000000000004,0.35667494393873245,M20,openai/gpt-oss-20b
0,1.0,2,0,1.1400000000000001,1.6094379124341003,M21,openai/gpt-oss-20b
0,2.0,0,1,0.15439999999999998,0.3856624808119846,M22,openai/gpt-oss-20b
0,1.0,2,0,0.855,1.3862943611198906,M23,openai/gpt-oss-20b
0,0.5,1,1,0.4832000000000001,0.8209805520698302,M24,openai/gpt-oss-20b
1,0.0,0,1,0.8864000000000001,1.4271163556401458,M25,openai/gpt-oss-20b
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M26,openai/gpt-oss-20b
0,2.0,4,1,0.195,0.4307829160924542,M27,openai/gpt-oss-20b
0,0.5,1,0,0.5399999999999999,0.916290731874155,M28,openai/gpt-oss-20b
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M29,openai/gpt-oss-20b
0,1.0,0,1,0.06499999999999997,0.2231435513142097,M30,openai/gpt-oss-20b
0,0.5,1,1,0.0218,0.12783337150988489,M31,openai/gpt-oss-20b
0,1.0,2,0,1.1168000000000002,1.6094379124341003,M32,openai/gpt-oss-20b
0,2.0,2,1,0.095,0.2876820724517809,M33,openai/gpt-oss-20b
0,0.5,1,1,0.1184,0.3285040669720361,M34,openai/gpt-oss-20b
0,1.0,0,1,0.945,1.3862943611198906,M35,openai/gpt-oss-20b
0,1.5,3,1,0.185,0.4307829160924542,M36,openai/gpt-oss-20b
0,0.5,1,1,0.06499999999999997,0.2231435513142097,M37,openai/gpt-oss-20b
0,1.0,2,0,1.295,1.8971199848858813,M38,openai/gpt-oss-20b
0,1.5,1,0,0.8744,1.2729656758128873,M39,openai/gpt-oss-20b
0,1.5,1,1,0.30499999999999994,0.5978370007556204,M40,openai/gpt-oss-20b
1,0.0,0,1,0.03500000000000001,0.16251892949777494,M41,openai/gpt-oss-20b
0,0.5,1,1,0.033800000000000004,0.16251892949777494,M42,openai/gpt-oss-20b
0,1.0,0,1,0.45500000000000007,0.7985076962177716,M43,openai/gpt-oss-20b
1,0.0,0,1,0.14000000000000004,0.35667494393873245,M44,openai/gpt-oss-20b
0,1.5,3,1,0.0728,0.2484613592984996,M45,openai/gpt-oss-20b
0,1.0,2,0,1.185,1.8971199848858813,M46,openai/gpt-oss-20b
0,1.0,0,1,0.13680000000000003,0.35667494393873245,M47,openai/gpt-oss-20b
0,0.5,1,1,0.18499999999999997,0.4307829160924542,M48,openai/gpt-oss-20b
1,0.0,0,1,0.2198,0.4780358009429998,M49,openai/gpt-oss-20b
0,1.0,0,1,0.27440000000000003,0.5447271754416722,M50,openai/gpt-oss-20b
0,2.0,0,1,0.03500000000000001,0.16251892949777494,M51,openai/gpt-oss-20b
0,1.0,2,1,0.195,0.4307829160924542,M52,openai/gpt-oss-20b
0,1.0,2,0,0.8664000000000001,1.3470736479666092,M53,openai/gpt-oss-20b
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M54,openai/gpt-oss-20b
0,0.5,1,1,0.24500000000000002,0.5108256237659907,M55,openai/gpt-oss-20b
0,1.5,3,0,1.2968,2.120263536200091,M56,openai/gpt-oss-20b
0,1.0,0,1,0.059999999999999984,0.2231435513142097,M57,openai/gpt-oss-20b
0,0.5,1,0,1.0850000000000002,1.6094379124341003,M58,openai/gpt-oss-20b
0,1.0,2,0,0.755,1.2039728043259361,M59,openai/gpt-oss-20b
0,1.5,1,0,0.9888000000000001,1.6094379124341003,M60,openai/gpt-oss-20b
0,1.0,2,1,0.06079999999999998,0.2231435513142097,M61,openai/gpt-oss-20b
0,2.0,4,1,0.21680000000000002,0.4780358009429998,M62,openai/gpt-oss-20b
0,1.5,1,0,0.7549999999999999,1.2039728043259361,M63,openai/gpt-oss-20b
0,0.5,1,1,0.06079999999999998,0.2231435513142097,M64,openai/gpt-oss-20b
0,2.0,2,1,0.016799999999999995,0.10536051565782628,M65,openai/gpt-oss-20b
0,0.5,1,0,1.0008,1.5141277326297755,M66,openai/gpt-oss-20b
0,0.5,1,1,0.05539999999999998,0.21072103131565253,M67,openai/gpt-oss-20b
1,0.0,0,1,0.15679999999999997,0.3856624808119846,M68,openai/gpt-oss-20b
0,1.5,1,0,1.0850000000000002,1.6094379124341003,M69,openai/gpt-oss-20b
0,0.5,1,1,0.40640000000000004,0.7339691750802004,M70,openai/gpt-oss-20b
0,1.5,1,0,0.8696,1.4271163556401458,M71,openai/gpt-oss-20b
1,0.0,0,1,0.03500000000000001,0.16251892949777494,M72,openai/gpt-oss-20b
0,0.5,1,1,0.0968,0.2484613592984996,M73,openai/gpt-oss-20b
0,0.5,1,1,0.23120000000000002,0.4155154439616658,M74,openai/gpt-oss-20b
0,1.0,2,0,1.4449999999999998,1.8971199848858813,M75,openai/gpt-oss-20b
0,0.5,1,1,0.40499999999999997,0.5978370007556204,M76,openai/gpt-oss-20b
0,1.0,2,0,0.6050000000000001,0.7985076962177716,M77,openai/gpt-oss-20b
1,0.0,0,1,0.012799999999999994,0.08338160893905101,M78,openai/gpt-oss-20b
0,0.5,1,1,0.20479999999999998,0.3856624808119846,M79,openai/gpt-oss-20b
0,0.5,1,1,0.045000000000000005,0.16251892949777494,M80,openai/gpt-oss-20b
0,1.5,1,1,0.0968,0.2484613592984996,M81,openai/gpt-oss-20b
0,0.5,1,1,0.125,0.2876820724517809,M82,openai/gpt-oss-20b
0,0.5,1,1,0.012799999999999994,0.08338160893905101,M83,openai/gpt-oss-20b
1,0.0,0,1,0.32000000000000006,0.5108256237659907,M84,openai/gpt-oss-20b
0,0.5,1,1,0.32000000000000006,0.5108256237659907,M85,openai/gpt-oss-20b
0,0.5,1,1,0.4608,0.6539264674066639,M86,openai/gpt-oss-20b
0,1.0,2,1,0.0050000000000000044,0.05129329438755058,M87,openai/gpt-oss-20b
0,0.5,1,1,0.0288,0.12783337150988489,M88,openai/gpt-oss-20b
0,0.5,1,1,0.125,0.2876820724517809,M89,openai/gpt-oss-20b
0,0.5,1,1,0.045000000000000005,0.16251892949777494,M90,openai/gpt-oss-20b
0,1.0,2,0,0.9248000000000001,1.1394342831883648,M91,openai/gpt-oss-20b
0,1.0,2,0,0.72,0.916290731874155,M92,openai/gpt-oss-20b
0,1.0,0,1,0.15680000000000002,0.3285040669720361,M93,openai/gpt-oss-20b
0,1.5,1,1,0.125,0.2876820724517809,M94,openai/gpt-oss-20b
0,0.5,1,1,0.0288,0.12783337150988489,M95,openai/gpt-oss-20b
0,1.5,1,1,0.6050000000000001,0.7985076962177716,M96,openai/gpt-oss-20b
0,0.5,1,1,0.18000000000000002,0.35667494393873245,M97,openai/gpt-oss-20b
1,0.0,0,1,0.3698,0.5621189181535413,M98,openai/gpt-oss-20b
1,0.0,0,1,0.32000000000000006,0.5108256237659907,M99,openai/gpt-oss-20b
0,0.5,1,1,0.30499999999999994,0.5978370007556204,M01,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.6937999999999999,1.1394342831883648,M02,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.8664,1.4271163556401458,M03,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.45500000000000007,0.7985076962177716,M04,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.755,1.2039728043259361,M05,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.845,1.3862943611198906,M06,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.30499999999999994,0.5978370007556204,M07,qwen/qwen3-30b-a3b-fp8
0,1.5,3,0,0.855,1.3862943611198906,M08,qwen/qwen3-30b-a3b-fp8
0,2.5,5,1,0.18499999999999997,0.4307829160924542,M09,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.7847999999999999,1.2729656758128873,M10,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.15680000000000002,0.3285040669720361,M100,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.40499999999999997,0.5978370007556204,M101,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M102,qwen/qwen3-30b-a3b-fp8
0,4.5,3,0,0.5408000000000001,0.7339691750802004,M103,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.6050000000000001,0.7985076962177716,M104,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.635,1.0498221244986778,M11,qwen/qwen3-30b-a3b-fp8
0,1.5,3,1,0.5399999999999999,0.916290731874155,M12,qwen/qwen3-30b-a3b-fp8
0,1.5,1,0,1.295,1.8971199848858813,M13,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,1.0374,1.5606477482646683,M14,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.5449999999999999,0.916290731874155,M15,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,1.0850000000000002,1.6094379124341003,M16,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.26480000000000004,0.5447271754416722,M17,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.45500000000000007,0.7985076962177716,M18,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.15439999999999998,0.3856624808119846,M19,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.14000000000000004,0.35667494393873245,M20,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,1.04,1.6094379124341003,M21,qwen/qwen3-30b-a3b-fp8
0,1.5,1,1,0.30499999999999994,0.5978370007556204,M22,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.845,1.3862943611198906,M23,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.45500000000000007,0.7985076962177716,M24,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.7549999999999999,1.2039728043259361,M25,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.30499999999999994,0.5978370007556204,M26,qwen/qwen3-30b-a3b-fp8
0,2.5,5,1,0.30499999999999994,0.5978370007556204,M27,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.5048000000000001,0.8675005677047231,M28,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.465,0.7985076962177716,M29,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.30499999999999994,0.5978370007556204,M30,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.095,0.2876820724517809,M31,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.905,1.3862943611198906,M32,qwen/qwen3-30b-a3b-fp8
0,1.5,3,1,0.30499999999999994,0.5978370007556204,M33,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.45500000000000007,0.7985076962177716,M34,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.9998,1.4696759700589417,M35,qwen/qwen3-30b-a3b-fp8
0,1.5,3,1,0.38,0.6931471805599453,M36,qwen/qwen3-30b-a3b-fp8
0,1.5,3,1,0.14000000000000004,0.35667494393873245,M37,qwen/qwen3-30b-a3b-fp8
0,1.5,1,0,0.905,1.3862943611198906,M38,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.645,1.0498221244986778,M39,qwen/qwen3-30b-a3b-fp8
0,1.5,1,1,0.38,0.6931471805599453,M40,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.14000000000000004,0.35667494393873245,M41,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.135,0.35667494393873245,M42,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.45500000000000007,0.7985076962177716,M43,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.185,0.4307829160924542,M44,qwen/qwen3-30b-a3b-fp8
0,2.0,4,1,0.18499999999999997,0.4307829160924542,M45,qwen/qwen3-30b-a3b-fp8
0,1.5,1,0,1.2008,1.7147984280919266,M46,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.38,0.6931471805599453,M47,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.30499999999999994,0.5978370007556204,M48,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.45500000000000007,0.7985076962177716,M49,qwen/qwen3-30b-a3b-fp8
0,1.5,1,1,0.45500000000000007,0.7985076962177716,M50,qwen/qwen3-30b-a3b-fp8
0,1.5,1,1,0.135,0.35667494393873245,M51,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.24500000000000002,0.5108256237659907,M52,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.855,1.3862943611198906,M53,qwen/qwen3-30b-a3b-fp8
0,1.5,3,0,0.635,1.0498221244986778,M54,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.24080000000000001,0.5108256237659907,M55,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,1.0050000000000001,1.6094379124341003,M56,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.185,0.4307829160924542,M57,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,1.2168,1.5141277326297755,M58,qwen/qwen3-30b-a3b-fp8
0,1.5,1,0,0.645,1.0498221244986778,M59,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.855,1.3862943611198906,M60,qwen/qwen3-30b-a3b-fp8
0,2.0,2,1,0.30379999999999996,0.5978370007556204,M61,qwen/qwen3-30b-a3b-fp8
0,2.0,4,1,0.2664,0.5447271754416722,M62,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.5399999999999999,0.916290731874155,M63,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.30499999999999994,0.5978370007556204,M64,qwen/qwen3-30b-a3b-fp8
0,2.0,2,1,0.14000000000000004,0.35667494393873245,M65,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.5449999999999999,0.916290731874155,M66,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.14000000000000004,0.35667494393873245,M67,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.30499999999999994,0.5978370007556204,M68,qwen/qwen3-30b-a3b-fp8
0,1.5,1,0,0.74,1.2039728043259361,M69,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.635,1.0498221244986778,M70,qwen/qwen3-30b-a3b-fp8
0,2.0,0,1,0.7349999999999999,1.2039728043259361,M71,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.14000000000000004,0.35667494393873245,M72,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.20479999999999998,0.3856624808119846,M73,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.20479999999999998,0.3856624808119846,M74,qwen/qwen3-30b-a3b-fp8
0,0.5,1,0,0.8450000000000001,1.0498221244986778,M75,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.4608,0.6539264674066639,M76,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.5408000000000001,0.7339691750802004,M77,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.15680000000000002,0.3285040669720361,M78,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M79,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.15680000000000002,0.3285040669720361,M80,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.20479999999999998,0.3856624808119846,M81,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.24499999999999997,0.4307829160924542,M82,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.15680000000000002,0.3285040669720361,M83,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.40499999999999997,0.5978370007556204,M84,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.45125,0.6443570163905132,M85,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.40499999999999997,0.5978370007556204,M86,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.045000000000000005,0.16251892949777494,M87,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.24499999999999997,0.4307829160924542,M88,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.18000000000000002,0.35667494393873245,M89,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.045000000000000005,0.16251892949777494,M90,qwen/qwen3-30b-a3b-fp8
0,1.0,2,0,0.8450000000000001,1.0498221244986778,M91,qwen/qwen3-30b-a3b-fp8
0,2.0,0,1,0.3528,0.5447271754416722,M92,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.3528,0.5447271754416722,M93,qwen/qwen3-30b-a3b-fp8
0,1.0,2,1,0.24499999999999997,0.4307829160924542,M94,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.18000000000000002,0.35667494393873245,M95,qwen/qwen3-30b-a3b-fp8
0,1.5,1,1,0.6728000000000001,0.8675005677047231,M96,qwen/qwen3-30b-a3b-fp8
0,0.5,1,1,0.2888,0.4780358009429998,M97,qwen/qwen3-30b-a3b-fp8
0,1.0,0,1,0.3528,0.5447271754416722,M98,qwen/qwen3-30b-a3b-fp8
1,0.0,0,1,0.24499999999999997,0.4307829160924542,M99,qwen/qwen3-30b-a3b-fp8
